OBJECTID,fpbFtrID,fpbLong,fpbLat,fpbSiteID,fpbRevDt,fpbOFtrID,fpbONm,fpbOSiteID,fpbLocMd,fpbLocAccu,fpbLocDt,fpbFtrTy,fpbFtrNm,fpbRmvDt,fpbMltFtr,fpbFPasSta,fpbStaEvDt,fpbStaEvMd,fpbFySta,fpbFyCrit,fpbCrdDesc,Permanent_Identifier,ReachCode,Measure,EventDate,ReachSMDate,ReachResolution,fpbStrNm,fpbRdID,fpbRdMile,fpbRdNm,fpbLocONm,fpbFtrSTy,fpbFtrNmSr,fpbHeight,fpbLength,fpbWidth,fpbSlope,fpbDrop,fpbOrYr,fpbModDt,fpbModTy,fpbModDesc,fpbDesONm,fpbOwn,fpbLOwn,fpbOperate,fpbFyOwn,fpbOwnTy,fpbLOwnTy,fpbOwnONm,fpbFyTy,fpbFySTy,fpbFyOrYr,fpbFPasONm,fpbLocMdD,fpbFtrTyD,fpbFtrSTyD,fpbEvMdFAD,fpbEvMdPAD,fpbFyTyD,fpbOwnTyD,fpbLOwnTyD,fpbComment,fpbStrID,fpbStrMeas,OWEB_status,OWEB_userid,GlobalID,PriorityGroup
29674,32797,-122.0512763,42.58984282,32797,20141027,Klam_17_20120120,ODFW,Klam_17_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Partial,20120120,OtherPartialAssess,None,,,{F698AB8B-9BF0-4B59-9A30-983E9FEF45BE},18010203002130,92.3,2019-09-30T13:40:36.000,2012-02-27T00:00:00.000,0,Fourmile Creek Canal,,,,same,DamSeasonal,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,irrigation dam,1220502425960,0.01,,,{48C1AF1E-3A02-4CCB-B0D0-300F04600E0E},Group 8
29676,32801,-121.2519888,42.43682146,32801,20141027,Klam_11_20120120,ODFW,Klam_11_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Blocked,20120120,OtherPartialAssess,None,,,{AAFB688E-B2CF-4AA9-BC7E-8C85D4DF768A},18010202002528,96.053,2015-07-10T12:58:41.000,2012-02-27T00:00:00.000,0,Spring Creek,,,,same,DamPermanent,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,1212656424601,4.005,,,{D826449E-7D50-40F9-9FA5-5B1F6DC84EC7},
29677,32802,-121.1938009,42.53734312,32802,20141027,Klam_13_20120120,ODFW,Klam_13_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Blocked,20111115,OtherPartialAssess,None,,,{9B3E313D-4528-4892-AFC5-6806CE11B06A},18010202001864,75.634,2015-07-10T12:58:41.000,2012-02-27T00:00:00.000,0,Mill Creek,,,,same,DamPermanent,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,Earthern dam with culvert,1212275425068,6.127,,,{925A7671-44E6-415B-90D2-BB1DCAD58945},
29678,32803,-121.2019492,42.52522865,32803,20141027,Klam_14_20120120,ODFW,Klam_14_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Blocked,20120120,OtherPartialAssess,None,,,{62CD5C0D-7358-4B06-918B-2E587612FB61},18010202001864,15.858,2019-09-30T13:40:36.000,2012-02-27T00:00:00.000,0,Mill Creek,,,,same,Unknown,,,,,,,,,,,same,,,,,,,,,,,same,,,earthern dam,,,,,,,1212275425068,4.376,,,{9FD629DC-B846-469D-946A-F639C3DF93CF},Group 16
29679,32804,-121.2957579,42.49519726,32804,20141202,Klam_15_20120120,ODFW,Klam_15_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Passable,20120120,OtherPartialAssess,None,,,{91B7FE0A-8D84-4FBB-8D87-56EB6B5B457E},18010202000746,32.639,2015-07-10T12:59:26.000,2012-02-27T00:00:00.000,2,Brown Springs Creek,,,,same,DamPermanent,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,Three earthern dams with bypass channel,1212903424933,0.555,,,{67B81D53-DFB7-4EAD-ACEE-1818CE0DD846},
29680,32805,-121.2843933,42.4910576,32805,20141027,Klam_16_20120120,ODFW,Klam_16_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Blocked,20120120,OtherPartialAssess,None,,,{6C2C8FF2-8165-428F-90E9-C9327E4186BF},18010202001668,3.004,2015-07-10T12:59:26.000,2012-02-27T00:00:00.000,0,Spring to Sycan River,,,,same,DamPermanent,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,1212834424911,0.014,,,{898E5475-8CE2-412D-98D4-60F2D80F4A98},
29681,32806,-121.1568046,42.73993625,32806,20190621,Klam_38_20120120,ODFW,Klam_38_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Passable,20120120,OtherPartialAssess,None,,,{73A8B528-9559-4ECC-B6EB-53DF4F947101},18010202001716,3.39,2019-06-21T15:19:44.000,2012-02-27T00:00:00.000,0,Sycan River,,,,same,DamSeasonal,,,,,,,,,,,same,,,,,,,,FullSpanning,FlSpanRoughChan,,same,,,,,,,,,Nature Conservancy is working on improved fish passage at this site,1212872424605,64.88,,,{BB07F31B-A00A-4528-BAEA-829EECA4000A},
29682,32807,-121.1686848,42.744255,32807,20190621,Klam_39_20120120,ODFW,Klam_39_20120120,FieldQuad,250,20120120,Dam,Unknown,,no,Passable,20120120,OtherPartialAssess,None,,,{304F7CF9-BA21-4BEE-9338-2E6840004690},18010202001655,98.759,2019-06-21T15:20:23.000,2012-02-27T00:00:00.000,0,Unnamed trib to Sycan River,,,,same,DamSeasonal,,,,,,,,,,,same,,,,,,,,FullSpanning,FlSpanRoughChan,,same,,,,,,,,,Nature Conservancy is working on improved fish passage at this site,1211703427483,2.284,,,{490B90FB-2FA3-4AE8-9DEE-C6F3484140D4},
29683,32814,-119.1066798,43.66652148,32814,20141027,SEO_3_20120120,ODFW,SEO_3_20120120,FieldGPS,100,20120120,Dam,Unknown,,no,Partial,20120120,OtherPartialAssess,None,,,{381FAC66-B8D7-41BB-97A5-8821F67469DA},17120002005003,0.003,2019-09-30T13:40:36.000,2012-02-26T00:00:00.000,0,Silvies River,,,,same,DamPermanent,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,1190333435686,21.437,,,{5430E1C4-6C51-4ED4-A3A8-850C103AF8F5},Group 3
29684,32821,-117.5653487,44.23609566,32821,20141027,SEO_5_20120120,ODFW,SEO_5_20120120,FieldGPS,100,20111215,Dam,Unknown,,no,Partial,20111215,OtherPartialAssess,None,,,{83A966DF-0D8F-4FC0-BF72-FFB518E77A10},17050119000156,22.294,2015-07-10T13:01:35.000,2012-02-21T00:00:00.000,0,Pole Creek,,,,same,DamPermanent,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,1175307442605,4.512,,,{5CF94995-4552-4B72-8BA3-25663B6E1AB9},
35667,38908,-123.889245,43.011704,39059,20190920,11126547,ODFW_FromBLM,11126547,FieldOther,9999,20060927,Dam,Unknown,,unknown,Blocked,0,Unknown,None,,,{FEEF7FB0-CF0E-45F6-861A-B93FEC3D2C38},17100305000713,12.645,2019-09-20T13:09:59.000,2012-02-25T00:00:00.000,2,,,,,same,,,,,,,,,,,,same,,,,,,,same,,,,same,,,Wood and concrete,,,,,,Man made concrete and wood dam. Ends resident usage.,,,,,{79DACAFE-E5BC-43C1-90ED-7B97A148B3CB},
36269,39513,-122.8675888,45.80068459,39664,20150128,836,LCREP,836,DigDerive,40,20111000,Dam,Unnamed dam,,unknown,UnkAnad,,NA,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,,,,,{A72B296C-7FBD-497C-BAB5-69BC9FC3538A},
36270,39514,-122.8677844,45.80150809,39665,20150128,837,LCREP,837,DigDerive,40,20111000,Dam,Unnamed dam,,unknown,UnkAnad,,NA,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,,,,,{90AD1244-17B5-4FCD-8D36-F19BFC1F710E},
36271,39515,-122.8675141,45.80238267,39666,20150128,838,LCREP,838,DigDerive,40,20111000,Dam,Unnamed dam,,unknown,UnkAnad,,NA,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,,,,,{F990151E-1B9C-4F72-888F-433A4783DE41},
36276,39520,-122.8027411,45.82982973,39671,20150128,853,LCREP,853,DigDerive,40,20111000,Dam,Deep Lake Reservoir Dam,,no,Blocked,0,OtherPartialAssess,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,DamPermanent,other,9.5,,,,,,,,,same,ODFW,ODFW,,,State,State,same,,,,same,,,,,Local judgment,,,,,,,,,{640788A9-17EE-4E05-906F-00BF47707A75},
36277,39521,-122.874942,45.7983933,39672,20150128,855,LCREP,855,DigDerive,40,20111000,Dam,Unnamed dam,,unknown,UnkAnad,,NA,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,,,,,{58FD17C5-3D6C-4BAE-AC54-C1C69835EB6A},
36283,39527,-122.8075291,45.82752586,39678,20150128,876,LCREP,876,DigDerive,40,20111000,Dam,Millionaire Lake Reservoir Dam,,no,Blocked,0,OtherPartialAssess,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,DamPermanent,other,9,,,,,,,,,same,ODFW,ODFW,,,State,State,same,,,,same,,,,,Local judgment,,,,,,,,,{E7876348-0DC4-4E8A-B1FF-EE6ECF885C23},
36296,39540,-122.7889348,45.77616569,39691,20150128,890,LCREP,890,DigDerive,40,20111000,Dam,Unnamed dam,,unknown,UnkAnad,,NA,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,,,,,{04B6CFFD-9021-4439-849C-7B0BD8F609AD},
36297,39541,-122.7824643,45.77933365,39692,20150128,891,LCREP,891,DigDerive,40,20111000,Dam,Unnamed dam,,unknown,UnkAnad,,NA,None,,"Located, using LiDAR, where streams or rivers intersect roads or levees",,,,2015-07-10T13:01:38.000,,,,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,,,,,,,,,,{BF7B389D-CE1C-4BC7-9156-A5484F02F874},
39314,44709,-122.7024684,42.45966509,44865,20150617,WORP_12-AG_15720_B,ODFW,WORP_12-AG_15720,FieldGPS,9999,20080000,Dam,Unknown,,no,Blocked,20080000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:21.000,,,Unnamed trib to Little Butte Creek,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,Private pond at road crossing does not allow passage.,,,,,{3F55FBA6-C9E7-47C7-AFD3-7B6D8237DD7A},
39386,44784,-123.260873,42.77681175,44940,20150617,WORP_4-UMP_8047_A,ODFW,WORP_4-UMP_8047,FieldGPS,9999,20100000,Dam,Unknown,,no,Blocked,20100000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:04.000,,,Blue Creek,,,,same,DamPermanent,,20,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,No good channel below dam. Dam has been here for roughly 100 years.,,,,,{6AC5FEED-71DC-4418-B385-0A118D06E7D4},
39422,44821,-123.9499099,45.25536053,44977,20150617,WORP_1-NC_403_A,ODFW,WORP_1-NC_403,FieldGPS,9999,20120000,Dam,Unknown,,no,Unknown,20120000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:05.000,,,Beltz Creek,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,Artificial dam.,,,,,{148E8F7F-D759-4B24-8E25-F36C4513B604},
39448,44847,-122.77879,42.18833258,45003,20150617,WORP_5-SC_208407_A,ODFW,WORP_5-SC_208407,FieldGPS,9999,20120000,Dam,Unknown,,no,Partial,20120000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:04.000,,,Wagner Creek,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,Possible adult barrier at low flows.,,,,,{9E57AF55-8DE3-427F-9A67-F3FF572DB018},
39463,44862,-123.381965,42.61637656,45018,20150617,WORP_5-SC_209380_A,ODFW,WORP_5-SC_209380,FieldGPS,9999,20130000,Dam,Unknown,,no,Unknown,20130000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:05.000,,,Rat Creek,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,,,,,,{6DE285AB-FDBF-426C-8C2A-D442A400F26D},
39464,44863,-123.380107,42.6158478,45019,20150617,WORP_5-SC_209380_B,ODFW,WORP_5-SC_209380,FieldGPS,9999,20130000,Dam,Unknown,,no,Unknown,20130000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:05.000,,,Rat Creek,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,,,,,,{CBC6C6F8-9972-4542-9018-45013DC907E2},
39495,44894,-123.2789841,42.93778837,45050,20150617,WORP_4-UMP_8093_A,ODFW,WORP_4-UMP_8093,FieldGPS,9999,20140000,Dam,Unknown,,no,Partial,20140000,OtherPartialAssess,FuncOkay,,,,,,2015-07-10T12:59:21.000,,,Canyon Creek,,,,same,DamPermanent,,3,,,,,,,,,same,,,,,,,,Other,,,same,,,,,Professional judgment by ODFW staff,Fish Ladder,,,"CEMENT HEAD DAM WITH ATTACHED FISH LADDER, NOT A BARRIER",,,,,{29B8E1C2-2B72-412C-A9DD-F5B57ACEFBC7},
39520,44919,-122.7020276,42.461707,45075,20150617,WORP_12-AG_15720_A,ODFW,WORP_12-AG_15720,FieldGPS,9999,20080000,Dam,Unknown,,no,Blocked,20080000,OtherPartialAssess,None,,,,,,2015-07-10T12:59:04.000,,,Unnamed trib to Little Butte Creek,,,,same,,,,,,,,,,,,same,,,,,,,,,,,same,,,,,Professional judgment by ODFW staff,,,,Large private pond.,,,,,{B86DF5BF-7B70-4674-8290-706E52992D62},
39524,44923,-118.9043125,44.04817225,45079,20150706,Malheur_1189366440203,USFS_Malheur,Malheur_1189366440203,DigDerive,50,0,Dam,Bennett Dam,,no,Unknown,,NA,Unknown,,,,,,2015-07-10T12:58:32.000,,,Bridge Creek,,,,same,DamPermanent,,20,,100,,,,,,,same,Private,,,,Private,,,,,,same,,,,,,,,,"Original dam composed of heavy timbers, rock, rip-rap",,,,,{E4622047-3D45-4959-8040-05E9E4A09DB5},
39525,44925,-121.727798,44.02592233,45081,20150706,Deschutes_1217331440144_A,USFS_Deschutes,Deschutes_1217331440144_A,DigDerive,50,0,Dam,Sparks Dam I,,no,Unknown,,NA,Unknown,,,,,,2015-07-10T12:58:32.000,,,Soda Creek,,,,same,DamPermanent,,4,,15,,,1949,,,,same,U.S. Forest Service,,,,Federal,,same,,,,same,,,,,,,,,,,,,,{B0F1501F-410C-46F6-B39F-7BE6B0ADE12C},
39526,44926,-120.8400774,42.21679964,45082,20150706,Fremont_1208383422000,USFS_Fremont,Fremont_1208383422000,DigDerive,100,0,Dam,Pitt Lake Dam,,no,Unknown,,NA,Unknown,,,,,,2015-07-10T12:58:32.000,,,Wilson Creek,,,,same,DamPermanent,,9,,,,,1998,,,,same,U.S. Forest Service,,,,Federal,,same,,,,same,,,,,,,,,,,,,,{A14B6500-63A1-4E18-B3C3-A4145B766EFE},
39527,44927,-121.7266278,44.02579213,45083,20150706,Deschutes_1217331440144_B,USFS_Deschutes,Deschutes_1217331440144_B,DigDerive,50,0,Dam,Sparks Dam II,,no,Unknown,,NA,Unknown,,,,,,2015-07-10T12:58:32.000,,,Soda Creek,,,,same,DamPermanent,,,,,,,,,,,same,U.S. Forest Service,,,,Federal,,same,,,,same,,,,,,,,,,,,,,{F53FCBA3-A530-40D3-886A-B1E332076DFE},
39593,45390,-124.4544739,42.98537753,45390,20170320,45390,ODFW,45390,DigDerive,40,20170320,Dam,Unknown,,no,Partial,0,OtherPartialAssess,None,NA,,{4D32E6BD-8CF3-496D-80F1-3EC675C1574A},17100306000507,100,2017-04-05T12:28:42.000,2016-08-26T00:12:18.000,,,,,,,DamSeasonal,,5,,,,,,,,,,CROFT LAKE ASSOCIATION,,,,,,,,,,,,,,,,,,,Seasonal barrier.  Dam boards added to store water.,,,,,{5F793949-95F7-4AF5-ABA7-C9591B7871C4},
39594,45394,-123.8141591,44.76669173,45394,20170320,45394,ODFW,45394,DigDerive,40,20170320,Dam,Unknown,,no,Blocked,0,OtherPartialAssess,None,NA,,{7A2361B9-0849-4C4E-9546-CFE81D871552},17100204000771,14.694,2017-04-05T12:28:42.000,2012-02-24T00:00:00.000,,Unnamed trib to Siletz River,,,,,,,,,,,,,,,,,Eugene Moe,,,,Private,Private,,,,,,,,,,,,,,,,,,,{5BB75AA4-1962-48EE-965C-7B2C10ACA155},
39957,45753,-123.2112491,42.18918174,45753,20190927,APWC2014.1,USBLM-OR-Medford,APWC2014.1,FieldGPS,40,20140829,Dam,Unknown,,no,Partial,20140801,OtherPartialAssess,Unknown,,,,17100309000424,,2019-09-27T13:42:30.000,,,Jamison Creek,,,,,DamPermanent,,2.5,0.6999999881,17,,2.5,,,,,same,U.S. Bureau of Land Management,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Cement, Unused since current owner (Bratt) put in spring development when bought property (15 years?), 5317 Dam",,,,,{0F78D49D-6487-4658-BA45-02C34B00CB5D},
39970,45766,-123.506818,42.36699576,45766,20140829,APWC2014.14,APWC,APWC2014.14,FieldGPS,40,20140829,Dam,Unknown,,no,Partial,20140801,OtherPartialAssess,Unknown,,,,17100309000010,,2017-06-01T08:41:17.000,,,Slate Creek,,,,,DamSeasonal,,2,2,14,,0,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,Not full span,,,,,,"Not full span in 2014 left 0.75' gap, hand piled cobble/boulder for pump, per landowner ""used to build higher but don't becasue it flooded the house"", 10141 RHwy Pushup",,,,,{E5CEB78E-3F70-45FF-9951-147F21181A26},
39975,45771,-123.580902,42.35906676,45771,20140829,APWC2014.19,APWC,APWC2014.19,FieldGPS,40,20140829,Dam,Unknown,,no,Partial,20140801,OtherPartialAssess,Unknown,,,,17100309000016,,2017-06-01T08:41:17.000,,,Slate Creek,,,,,DamSeasonal,,1.5,5,20,,1.5,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"low flow barrier, 1020 Pushup",,,,,{E4CE4585-DDF0-4939-8940-6B72BCFA21B1},
39977,45773,-123.556564,42.34855976,45773,20190927,APWC2014.21,USBLM-OR-Medford,APWC2014.21,FieldGPS,40,20140829,Dam,Harboldt Diversion Dam,,no,Partial,20140801,OtherPartialAssess,NeedsMaint,no,,,17100309000014,,2019-09-27T12:37:31.000,,,Slate Creek,,,None,,DamPermanent,APWC,5,2.099999905,50,0,2.5,,,,,same,BLM,BLM,"Lawrence ""Larry"" Harboldt",,Federal,Federal,APWC,Pool,NeedsMaint,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,Professional judgment,,,,"ODFW very poor funct fish ladder, slightly better than Lovelace Dam, Low flow drop 4' total barrier, Silt to 9"", Water seeping, In use 2014, Vert slot Fish screen down 75' is Harboldt Push-up. 2005 Operator not interested in enhancing passage. RBFAT 277",,,,,{A829D47B-6A22-4A25-BA42-CF4417AE9FFB},
39980,45776,-123.510479,42.36423976,45776,20140829,APWC2014.24,APWC,APWC2014.24,FieldGPS,40,20140829,Dam,Unknown,,no,Partial,20140817,OtherPartialAssess,Unknown,,,,17100309000011,,2017-06-01T08:41:17.000,,,Slate Creek,,,,,DamSeasonal,,2,3,12,,1,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Cobbles/boulders W bank for 4' then rebar/metal for 4', then sticks 3', in use for pump POD 2014, 10665 Pushup",,,,,{BECB9247-A4C6-44B2-8437-268014E61BEF},
39991,45787,-123.483503,42.38814575,45787,20140829,APWC2014.36,APWC,APWC2014.36,FieldGPS,40,20140829,Dam,Ingalls Dam,,no,Blocked,20140801,OtherPartialAssess,Unknown,,,,17100309000297,,2017-06-01T08:41:17.000,,,Minnie Creek,None,,None,,DamPermanent,APWC,8,14,50,,,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,DamPermanent,,,,,,,"Earth pit, 2014 construction with cement, saw from road est measurements, 0.5 Ingalls dam",,,,,{8C0147DF-9576-4B62-B4CF-2EDD2F3CB3C7},
40002,45798,-123.1600634,42.28275824,45798,20140829,APWC2014.47,APWC,APWC2014.47,FieldGPS,40,20140829,Dam,Unknown,,no,Blocked,20140706,OtherPartialAssess,Unknown,,,,17100309013899,,2017-06-01T08:41:17.000,,,Unnamed trib to Left Fork Humbug Creek,,,,,DamPermanent,,10,15,40,,8,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Earth dam pit, swale no channel, 1183 Upper Pit",,,,,{DD3BABB0-0BA3-4A58-B731-9DA4028FA26E},
40004,45800,-123.159329,42.28390516,45800,20140829,APWC2014.49,APWC,APWC2014.49,FieldGPS,40,20140829,Dam,Unknown,,no,Blocked,20140706,OtherPartialAssess,Unknown,,,,17100309013899,,2017-06-01T08:41:17.000,,,Unnamed trib to Left Fork Humbug Creek,,,,,DamPermanent,,10,8,15,,8,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Earth dam pit , stock tank, no channel below, 1183 Lower Pit",,,,,{093716C6-F5EF-4F99-8D83-E46AA142A39E},
40005,45801,-123.1605841,42.28200956,45801,20140829,APWC2014.50,APWC,APWC2014.50,FieldGPS,40,20140829,Dam,Unknown,,no,Partial,20140706,OtherPartialAssess,Unknown,,,,17100309013899,,2017-06-01T08:41:17.000,,,Unnamed trib to Left Fork Humbug Creek,,,,,DamPermanent,,3,1,6,,0.5,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Cement diversion no board, not in use, not fish habitat above, 1183 Diversion Dam",,,,,{EF62923B-C6B4-4AB3-ADDB-6AE77C2C5BA1},
40006,45802,-123.1319376,42.30117284,45802,20140829,APWC2014.51,APWC,APWC2014.51,FieldGPS,40,20140829,Dam,Unknown,,no,Blocked,20140706,OtherPartialAssess,Unknown,,,,17100309002199,,2017-06-01T08:41:17.000,,,Humbug Creek,,,None,,DamPermanent,,4,9.899999619,35,,3.200000048,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Unused cement diversion pipe defunct for years, no boards, 6ft inlet cement apron, Hartman Ditch Dam 4100 Humbug",,,,,{B2712F5A-4F21-473C-A717-620A94A16E48},
40010,45806,-123.5047018,42.36885993,45806,20140829,APWC2014.55,APWC,APWC2014.55,FieldGPS,40,20140829,Dam,Unknown,,no,Unknown,,Unknown,Unknown,,,,,,2017-06-01T08:41:17.000,,,Slate Creek,,,None,,DamPermanent,,4,,,,,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"Full span cement dam, unknown if partial/blocked at least 4', operators 10061 Redwood Hwy, not in RBFAT, Unknown Dam Slate Cr",,,,,{41E08B10-9BA6-4A35-B120-B59A13E2B6D8},
40015,45811,-123.5563929,42.34868167,45811,20140829,APWC2014.62,APWC,APWC2014.62,FieldGPS,40,20140829,Dam,Harboldt Push-up Dam,,no,Partial,20140801,OtherPartialAssess,Unknown,,,,17100309002199,,2017-06-01T08:41:17.000,,,Slate Creek,,,None,,DamSeasonal,APWC,1,3,45,,1,,,,,same,,,,,,,same,,,,,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,,,,,"In use 2014, not used for diversion (POD not influenced by) downstream 75' from Harboldt Diversion Dam cement permenant, cobble/boulder, Harboldt Push-up Dam",,,,,{7B8FCAB1-04E8-48FF-95FC-186A2B369FC3},
40017,45813,-123.0356691,42.24260572,45813,20151227,APWC2014.15,APWC,APWC2014.15,FieldGPS,40,0,Dam,Forest Cr Dam,,no,Blocked,20140902,OtherPartialAssess,Unknown,no,,,17100309002717,,2017-06-01T08:41:17.000,,,Forest Creek,,0,,,DamPermanent,other,17,20,24,5,5,1962,,,,same,Landowner,Daniel (Dan) and Laura Dee Hunter,Daniel (Dan) and Laura Dee Hunter,,Private,Private,same,None,,,same,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,Professional judgment,,,,"POD 2 ponds.  Barrier is a concrete box with no top. Below erosion of plunge pool and eddy causing erosion of banks.  No fishway.  5 jump to 20 ftflow over concrete.Adult hydraulic&low flow, total juvenile barrier. ",,,,,{04F64DD2-7A71-4885-9BD7-D2E25C7AB8C9},
40018,45814,-122.9635412,42.15400772,45814,20151227,APWC2014.16,APWC,APWC2014.16,FieldGPS,40,20141001,Dam,Upper Phillips Dam,,no,Partial,20140902,OtherPartialAssess,NeedsMaint,no,,,,,2017-06-01T08:41:17.000,,,Little Applegate Riv,,0,,same,DamPermanent,other,13,3,110,0,5,,,,,same,CHRISTIAN MICHAEL J/SARA L & WEAVER STEVEN G TRUSTEE,CHRISTIAN MICHAEL J/SARA L & WEAVER STEVEN G TRUSTEE,Upper Philips Ditch Assoc (Lee Meyer 899-1399),,Private,,same,Pool,PoolOther,,same,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,Professional judgment,,,,"3 barriersDown to upstream:Concrete dam, 10ft up 1ft log, 30ft up full cobble/plastic/log pushup at the POD ditch (RB). Side channel cut around dam potentialbypass loc.fw jump pool poor function, det concrete. low fl adult/year round juv bar",,,,,{7F182334-0EB0-4EFB-927D-893EAD089D2E},
40019,45815,-123.0949028,42.10512804,45815,20151227,APWC2015.1,APWC,APWC2015.1,FieldGPS,40,20151001,Dam,Palmer Creek Dam,,no,Partial,20151001,OtherPartialAssess,Unknown,no,,,,,2017-06-01T08:41:17.000,,,Palmer Creek,,0,,same,DamPermanent,other,4.300000191,1.700000048,39.70000076,0,2.299999952,1947,,,,same,USFS,USFS,Ralph Staver (503) 220-8547,USFS,Federal,Federal,same,None,,,same,Digitally derived (GIS road and stream intersections) with (resource grade) Field - GPS,,,,Professional judgment,,,,"Concrete dam with pipe, POD open ditch on RB. Partial concrete apron below. Sediment reduced capacity to 0.  Concrete cracking, undercut, notched.  Bedrock LB. Additional POD operator not intend on using again (2015 now 2 pump in ApplegateR)",,,,,{96C05859-B921-4C1B-A7EA-DA3E3677E13D},
40030,45826,-117.1157068,44.9363334,45826,20190729,45826,Tim Bailey,45826,FieldGPS,40,0,Dam,5 point diversion dam,,no,Partial,0,OtherPartialAssess,None,,,,,,2019-09-30T13:40:37.000,,,East Pine Creek,,,,,DamPermanent,GNIS,,,,,,,,,,,USFS,USFS,,,,Federal,,,,,,,,,,,,,,bull trout and redband trout in need of fish passage level 3. Barrier to Bull Trout and Redband Trout,,,,,{06E9A554-6940-4029-AC7C-5618F01F1D82},Group 15
